time,x,y,z,yaw_deg,cmd_yaw_deg,forward_speed,bearing_angle,bearing_valid,bearing_weight,grad_angle,grad_mag,grad_valid,grad_weight,map_size,total_light,dist_to_target
5.920,-3.611665,-1.301089,2.740419,-0.0000,-0.0000,0.000,54.8948,1,1.00,0.0000,0.0000,0,0.00,0,600.040,11.0264
5.952,-3.611664,-1.301088,2.743640,-0.0000,-0.0000,0.000,54.8949,1,1.00,0.0000,0.0000,0,0.00,0,599.972,11.0264
5.984,-3.611664,-1.301088,2.746770,0.0000,0.0000,0.000,54.8949,1,1.00,0.0000,0.0000,0,0.00,0,599.906,11.0264
6.016,-3.611663,-1.301087,2.749809,0.0000,0.0000,0.000,54.8950,1,1.00,0.0000,0.0000,0,0.00,0,599.842,11.0264
6.048,-3.611662,-1.301087,2.752758,0.0000,0.0000,0.000,54.8950,1,1.00,0.0000,0.0000,0,0.00,0,599.780,11.0264
6.080,-3.611662,-1.301086,2.755617,0.0000,0.0000,0.000,54.8950,1,1.00,0.0000,0.0000,0,0.00,0,599.719,11.0264
6.112,-3.611661,-1.301086,2.758386,0.0000,0.0000,0.000,54.8951,1,1.00,0.0000,0.0000,0,0.00,0,599.660,11.0264
6.144,-3.611661,-1.301085,2.761066,0.0000,0.0000,0.000,54.8951,1,1.00,0.0000,0.0000,0,0.00,0,599.603,11.0264
6.176,-3.611660,-1.301085,2.763655,0.0000,0.0000,0.000,54.8952,1,1.00,0.0000,0.0000,0,0.00,0,599.548,11.0264
6.208,-3.611660,-1.301084,2.766156,0.0000,0.0000,0.000,54.8952,1,1.00,0.0000,0.0000,0,0.00,0,599.494,11.0264
6.240,-3.611659,-1.301084,2.768567,0.0000,0.0000,0.000,54.8952,1,1.00,0.0000,0.0000,0,0.00,0,599.443,11.0264
6.272,-3.611659,-1.301084,2.770888,0.0000,0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.393,11.0264
6.304,-3.611658,-1.301083,2.773121,0.0000,0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.345,11.0264
6.336,-3.611658,-1.301083,2.775265,0.0000,0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.299,11.0264
6.368,-3.611657,-1.301083,2.777320,0.0000,0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.254,11.0264
6.400,-3.611657,-1.301083,2.779286,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.212,11.0264
6.432,-3.611657,-1.301082,2.781163,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.171,11.0264
6.464,-3.611656,-1.301082,2.782952,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.132,11.0264
6.496,-3.611656,-1.301082,2.784653,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.095,11.0264
6.528,-3.611656,-1.301082,2.786265,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.059,11.0264
6.560,-3.611655,-1.301082,2.787789,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.026,11.0264
6.592,-3.611655,-1.301082,2.789225,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,598.994,11.0264
6.624,-3.611655,-1.301082,2.790574,-0.0000,-0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,598.965,11.0264
6.656,-3.611654,-1.301082,2.791834,-0.0000,-0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,598.937,11.0264
6.688,-3.611654,-1.301082,2.793006,-0.0000,-0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,598.911,11.0264
6.720,-3.611654,-1.301082,2.794090,-0.0000,-0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,598.887,11.0264
6.752,-3.611653,-1.301082,2.795087,-0.0000,-0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,598.865,11.0264
6.784,-3.611653,-1.301082,2.795997,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.845,11.0264
6.816,-3.611653,-1.301082,2.796818,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.827,11.0264
6.848,-3.611652,-1.301081,2.797552,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.811,11.0264
6.880,-3.611652,-1.301081,2.798199,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.796,11.0264
6.912,-3.611651,-1.301081,2.798758,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.784,11.0264
6.944,-3.611651,-1.301081,2.799230,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.774,11.0264
6.976,-3.611650,-1.301081,2.799615,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.765,11.0264
7.008,-3.611650,-1.301080,2.799913,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.759,11.0264
7.040,-3.611649,-1.301080,2.800123,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.754,11.0264
7.072,-3.611648,-1.301080,2.800246,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.752,11.0264
7.104,-3.611648,-1.301079,2.800282,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.751,11.0264
7.136,-3.611647,-1.301079,2.800230,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.753,11.0264
7.168,-3.611647,-1.301078,2.800092,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.756,11.0264
7.200,-3.611646,-1.301078,2.799866,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.761,11.0264
7.232,-3.611645,-1.301077,2.799554,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.768,11.0264
7.264,-3.611644,-1.301077,2.799154,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.778,11.0264
7.296,-3.611644,-1.301076,2.798668,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.789,11.0264
7.328,-3.611643,-1.301076,2.798094,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.802,11.0264
7.360,-3.611642,-1.301075,2.797433,-0.0000,-0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.816,11.0264
7.392,-3.611642,-1.301075,2.796686,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.833,11.0264
7.424,-3.611641,-1.301074,2.795852,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.852,11.0264
7.456,-3.611640,-1.301073,2.794931,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.872,11.0264
7.488,-3.611640,-1.301073,2.793923,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.895,11.0264
7.520,-3.611639,-1.301072,2.792829,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.919,11.0264
7.552,-3.611639,-1.301072,2.791648,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.945,11.0264
7.584,-3.611638,-1.301072,2.790381,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,598.973,11.0264
7.616,-3.611638,-1.301071,2.789027,0.0000,0.0000,0.000,54.8956,1,1.00,0.0000,0.0000,0,0.00,0,599.002,11.0264
7.648,-3.611637,-1.301071,2.787586,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.034,11.0264
7.680,-3.611637,-1.301070,2.786060,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.067,11.0264
7.712,-3.611636,-1.301070,2.784447,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.102,11.0264
7.744,-3.611636,-1.301070,2.782749,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.139,11.0264
7.776,-3.611635,-1.301070,2.780964,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.178,11.0264
7.808,-3.611635,-1.301070,2.779093,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.218,11.0264
7.840,-3.611635,-1.301069,2.777137,0.0000,0.0000,0.000,54.8955,1,1.00,0.0000,0.0000,0,0.00,0,599.261,11.0264
7.872,-3.611634,-1.301069,2.775095,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.305,11.0264
7.904,-3.611634,-1.301069,2.772967,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.350,11.0264
7.936,-3.611633,-1.301069,2.770754,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.398,11.0264
7.968,-3.611633,-1.301069,2.768455,0.0000,0.0000,0.000,54.8954,1,1.00,0.0000,0.0000,0,0.00,0,599.447,11.0264
8.000,-3.611633,-1.301069,2.766071,-0.0000,-0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.498,11.0264
8.032,-3.611632,-1.301069,2.763602,-0.0000,-0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.551,11.0264
8.064,-3.611632,-1.301069,2.761048,-0.0000,-0.0000,0.000,54.8953,1,1.00,0.0000,0.0000,0,0.00,0,599.605,11.0264
8.096,-3.611632,-1.301069,2.758409,-0.0000,-0.0000,0.000,54.8952,1,1.00,0.0000,0.0000,0,0.00,0,599.662,11.0264
8.128,-3.611631,-1.301069,2.755686,-0.0000,-0.0000,0.000,54.8952,1,1.00,0.0000,0.0000,0,0.00,0,599.720,11.0264
8.160,-3.611631,-1.301069,2.752878,-0.0000,-0.0000,0.000,54.8952,1,1.00,0.0000,0.0000,0,0.00,0,599.779,11.0264
8.192,-3.611631,-1.301069,2.749985,-0.0000,-0.0000,0.000,54.8951,1,1.00,0.0000,0.0000,0,0.00,0,599.841,11.0264
8.224,-3.611630,-1.301069,2.747009,-0.0000,-0.0000,0.000,54.8951,1,1.00,0.0000,0.0000,0,0.00,0,599.904,11.0264
8.256,-3.611630,-1.301068,2.743948,-0.0000,-0.0000,0.000,54.8951,1,1.00,0.0000,0.0000,0,0.00,0,599.968,11.0264
8.288,-3.611629,-1.301068,2.740803,-0.0000,-0.0000,0.000,54.8950,1,1.00,0.0000,0.0000,0,0.00,0,600.035,11.0264
8.320,-3.611629,-1.301068,2.737574,-0.0000,-0.0000,0.000,54.8950,1,1.00,0.0000,0.0000,0,0.00,0,600.103,11.0264
8.352,-3.611628,-1.301068,2.734261,-0.0000,-0.0000,0.000,54.8950,1,1.00,0.0000,0.0000,0,0.00,0,600.173,11.0264
8.384,-3.611628,-1.301068,2.730865,-0.0000,-0.0000,0.000,54.8949,1,1.00,0.0000,0.0000,0,0.00,0,600.244,11.0264
8.416,-3.611627,-1.301067,2.727386,-0.0000,-0.0000,0.000,54.8949,1,1.00,0.0000,0.0000,0,0.00,0,600.317,11.0264
8.448,-3.611626,-1.301067,2.723823,-0.0000,-0.0000,0.000,54.8948,1,1.00,0.0000,0.0000,0,0.00,0,600.392,11.0264
8.480,-3.611626,-1.301067,2.720178,-0.0000,-0.0000,0.000,54.8948,1,1.00,0.0000,0.0000,0,0.00,0,600.468,11.0264
8.512,-3.611625,-1.301066,2.716449,-0.0000,-0.0000,0.000,54.8948,1,1.00,0.0000,0.0000,0,0.00,0,600.546,11.0264
8.544,-3.611624,-1.301066,2.712638,-0.0000,-0.0000,0.000,54.8947,1,1.00,0.0000,0.0000,0,0.00,0,600.625,11.0264
8.576,-3.611624,-1.301065,2.708744,-0.0000,-0.0000,0.000,54.8947,1,1.00,0.0000,0.0000,0,0.00,0,600.706,11.0264
8.608,-3.611623,-1.301065,2.704768,-0.0000,-0.0000,0.000,54.8946,1,1.00,0.0000,0.0000,0,0.00,0,600.788,11.0264
8.640,-3.611622,-1.301064,2.700710,-0.0000,-0.0000,0.000,54.8946,1,1.00,0.0000,0.0000,0,0.00,0,600.872,11.0264
8.672,-3.611622,-1.301064,2.696570,-0.0000,-0.0000,0.000,54.8946,1,1.00,0.0000,0.0000,0,0.00,0,600.958,11.0264
8.704,-3.611621,-1.301063,2.692348,-0.0000,-0.0000,0.000,54.8945,1,1.00,0.0000,0.0000,0,0.00,0,601.044,11.0264
8.736,-3.611620,-1.301063,2.688045,-0.0000,-0.0000,0.000,54.8945,1,1.00,0.0000,0.0000,0,0.00,0,601.133,11.0264
8.768,-3.611619,-1.301062,2.683660,-0.0000,-0.0000,0.000,54.8944,1,1.00,0.0000,0.0000,0,0.00,0,601.222,11.0264
8.800,-3.611619,-1.301062,2.679194,0.0000,0.0000,0.000,54.8944,1,1.00,0.0000,0.0000,0,0.00,0,601.313,11.0264
8.832,-3.611618,-1.301061,2.674647,0.0000,0.0000,0.000,54.8944,1,1.00,0.0000,0.0000,0,0.00,0,601.405,11.0264
8.864,-3.611617,-1.301061,2.670019,0.0000,0.0000,0.000,54.8943,1,1.00,0.0000,0.0000,0,0.00,0,601.499,11.0264
8.896,-3.611617,-1.301060,2.665311,0.0000,0.0000,0.000,54.8943,1,1.00,0.0000,0.0000,0,0.00,0,601.594,11.0264
8.928,-3.611616,-1.301060,2.660522,0.0000,0.0000,0.000,54.8942,1,1.00,0.0000,0.0000,0,0.00,0,601.690,11.0264
8.960,-3.611616,-1.301059,2.655653,0.0000,0.0000,0.000,54.8942,1,1.00,0.0000,0.0000,0,0.00,0,601.788,11.0264
8.992,-3.611615,-1.301059,2.650704,0.0000,0.0000,0.000,54.8941,1,1.00,0.0000,0.0000,0,0.00,0,601.886,11.0264
9.024,-3.611615,-1.301058,2.645676,0.0000,0.0000,0.000,54.8941,1,1.00,0.0000,0.0000,0,0.00,0,601.986,11.0264
9.056,-3.611614,-1.301058,2.640568,0.0000,0.0000,0.000,54.8941,1,1.00,0.0000,0.0000,0,0.00,0,602.087,11.0264
9.088,-3.611614,-1.301058,2.635381,0.0000,0.0000,0.000,54.8940,1,1.00,0.0000,0.0000,0,0.00,0,602.189,11.0264
9.120,-3.611613,-1.301057,2.630115,0.0000,0.0000,0.000,54.8940,1,1.00,0.0000,0.0000,0,0.00,0,602.292,11.0264
9.152,-3.611613,-1.301057,2.624770,0.0000,0.0000,0.000,54.8939,1,1.00,0.0000,0.0000,0,0.00,0,602.397,11.0264
9.184,-3.611612,-1.301057,2.619346,0.0000,0.0000,0.000,54.8939,1,1.00,0.0000,0.0000,0,0.00,0,602.502,11.0264
9.216,-3.611612,-1.301057,2.613844,0.0000,0.0000,0.000,54.8938,1,1.00,0.0000,0.0000,0,0.00,0,602.609,11.0264
9.248,-3.611611,-1.301057,2.608264,0.0000,0.0000,0.000,54.8937,1,1.00,0.0000,0.0000,0,0.00,0,602.716,11.0264
9.280,-3.611611,-1.301057,2.602607,0.0000,0.0000,0.000,54.8937,1,1.00,0.0000,0.0000,0,0.00,0,602.825,11.0264
9.312,-3.611611,-1.301056,2.596871,0.0000,0.0000,0.000,54.8936,1,1.00,0.0000,0.0000,0,0.00,0,602.934,11.0264
9.344,-3.611610,-1.301056,2.591059,0.0000,0.0000,0.000,54.8936,1,1.00,0.0000,0.0000,0,0.00,0,603.045,11.0264
9.376,-3.611610,-1.301056,2.585169,0.0000,0.0000,0.000,54.8935,1,1.00,0.0000,0.0000,0,0.00,0,603.157,11.0264
9.408,-3.611610,-1.301056,2.579202,-0.0000,-0.0000,0.000,54.8935,1,1.00,0.0000,0.0000,0,0.00,0,603.269,11.0264
9.440,-3.611609,-1.301056,2.573159,-0.0000,-0.0000,0.000,54.8934,1,1.00,0.0000,0.0000,0,0.00,0,603.382,11.0264
9.472,-3.611609,-1.301056,2.567039,-0.0000,-0.0000,0.000,54.8933,1,1.00,0.0000,0.0000,0,0.00,0,603.497,11.0264
9.504,-3.611608,-1.301056,2.560843,-0.0000,-0.0000,0.000,54.8933,1,1.00,0.0000,0.0000,0,0.00,0,603.612,11.0264
9.536,-3.611608,-1.301056,2.554572,-0.0000,-0.0000,0.000,54.8932,1,1.00,0.0000,0.0000,0,0.00,0,603.728,11.0264
9.568,-3.611608,-1.301056,2.548225,-0.0000,-0.0000,0.000,54.8932,1,1.00,0.0000,0.0000,0,0.00,0,603.845,11.0264
9.600,-3.611607,-1.301056,2.541802,-0.0000,-0.0000,0.000,54.8931,1,1.00,0.0000,0.0000,0,0.00,0,603.963,11.0264
9.632,-3.611607,-1.301056,2.535305,-0.0000,-0.0000,0.000,54.8930,1,1.00,0.0000,0.0000,0,0.00,0,604.081,11.0264
9.664,-3.611606,-1.301056,2.528733,-0.0000,-0.0000,0.000,54.8930,1,1.00,0.0000,0.0000,0,0.00,0,604.200,11.0264
9.696,-3.611606,-1.301056,2.522086,-0.0000,-0.0000,0.000,54.8929,1,1.00,0.0000,0.0000,0,0.00,0,604.320,11.0264
9.728,-3.611605,-1.301055,2.515365,-0.0000,-0.0000,0.000,54.8928,1,1.00,0.0000,0.0000,0,0.00,0,604.441,11.0264
9.760,-3.611604,-1.301055,2.508570,-0.0000,-0.0000,0.000,54.8928,1,1.00,0.0000,0.0000,0,0.00,0,604.563,11.0264
9.792,-3.611604,-1.301055,2.501701,-0.0000,-0.0000,0.000,54.8927,1,1.00,0.0000,0.0000,0,0.00,0,604.685,11.0264
9.824,-3.611603,-1.301055,2.494759,-0.0000,-0.0000,0.000,54.8926,1,1.00,0.0000,0.0000,0,0.00,0,604.808,11.0264
9.856,-3.611603,-1.301054,2.487744,-0.0000,-0.0000,0.000,54.8926,1,1.00,0.0000,0.0000,0,0.00,0,604.931,11.0264
9.888,-3.611602,-1.301054,2.480656,-0.0000,-0.0000,0.000,54.8925,1,1.00,0.0000,0.0000,0,0.00,0,605.055,11.0264
9.920,-3.611601,-1.301054,2.473495,-0.0000,-0.0000,0.000,54.8924,1,1.00,0.0000,0.0000,0,0.00,0,605.179,11.0264
9.952,-3.611601,-1.301053,2.466262,-0.0000,-0.0000,0.000,54.8924,1,1.00,0.0000,0.0000,0,0.00,0,605.304,11.0264
9.984,-3.611600,-1.301053,2.458957,-0.0000,-0.0000,0.000,54.8923,1,1.00,0.0000,0.0000,0,0.00,0,605.430,11.0264
10.016,-3.611599,-1.301052,2.451581,-0.0000,-0.0000,0.000,54.8922,1,1.00,0.0000,0.0000,0,0.00,0,605.556,11.0264
10.048,-3.611598,-1.301052,2.444132,-0.0000,-0.0000,0.000,54.8922,1,1.00,0.0000,0.0000,0,0.00,0,605.682,11.0264
10.080,-3.611598,-1.301051,2.436613,-0.0000,-0.0000,0.000,54.8921,1,1.00,0.0000,0.0000,0,0.00,0,605.809,11.0264
10.112,-3.611597,-1.301051,2.429023,-0.0000,-0.0000,0.000,54.8921,1,1.00,0.0000,0.0000,0,0.00,0,605.936,11.0264
10.144,-3.611596,-1.301050,2.421362,-0.0000,-0.0000,0.000,54.8920,1,1.00,0.0000,0.0000,0,0.00,0,606.064,11.0264
10.176,-3.611595,-1.301050,2.413631,-0.0000,-0.0000,0.000,54.8919,1,1.00,0.0000,0.0000,0,0.00,0,606.191,11.0264
10.208,-3.611595,-1.301049,2.405830,0.0000,0.0000,0.000,54.8919,1,1.00,0.0000,0.0000,0,0.00,0,606.319,11.0264
10.240,-3.611594,-1.301049,2.397959,0.0000,0.0000,0.000,54.8918,1,1.00,0.0000,0.0000,0,0.00,0,606.448,11.0264
10.272,-3.611593,-1.301048,2.390019,0.0000,0.0000,0.000,54.8917,1,1.00,0.0000,0.0000,0,0.00,0,606.576,11.0264
10.304,-3.611593,-1.301048,2.382010,0.0000,0.0000,0.000,54.8917,1,1.00,0.0000,0.0000,0,0.00,0,606.705,11.0264
10.336,-3.611592,-1.301047,2.373931,0.0000,0.0000,0.000,54.8916,1,1.00,0.0000,0.0000,0,0.00,0,606.833,11.0264
10.368,-3.611592,-1.301047,2.365785,0.0000,0.0000,0.000,54.8916,1,1.00,0.0000,0.0000,0,0.00,0,606.962,11.0264
10.400,-3.611591,-1.301046,2.357570,0.0000,0.0000,0.000,54.8915,1,1.00,0.0000,0.0000,0,0.00,0,607.091,11.0264
10.432,-3.611590,-1.301046,2.349287,0.0000,0.0000,0.000,54.8914,1,1.00,0.0000,0.0000,0,0.00,0,607.220,11.0264
10.464,-3.611590,-1.301046,2.340937,0.0000,0.0000,0.000,54.8914,1,1.00,0.0000,0.0000,0,0.00,0,607.349,11.0264
10.496,-3.611589,-1.301045,2.332519,0.0000,0.0000,0.000,54.8913,1,1.00,0.0000,0.0000,0,0.00,0,607.477,11.0264
10.528,-3.611589,-1.301045,2.324034,0.0000,0.0000,0.000,54.8912,1,1.00,0.0000,0.0000,0,0.00,0,607.606,11.0264
10.560,-3.611589,-1.301045,2.315483,0.0000,0.0000,0.000,54.8912,1,1.00,0.0000,0.0000,0,0.00,0,607.735,11.0264
10.592,-3.611588,-1.301045,2.306865,0.0000,0.0000,0.000,54.8911,1,1.00,0.0000,0.0000,0,0.00,0,607.863,11.0264
10.624,-3.611588,-1.301044,2.298181,0.0000,0.0000,0.000,54.8911,1,1.00,0.0000,0.0000,0,0.00,0,607.992,11.0264
10.656,-3.611587,-1.301044,2.289431,0.0000,0.0000,0.000,54.8910,1,1.00,0.0000,0.0000,0,0.00,0,608.120,11.0264
10.688,-3.611587,-1.301044,2.280616,0.0000,0.0000,0.000,54.8909,1,1.00,0.0000,0.0000,0,0.00,0,608.248,11.0264
10.720,-3.611586,-1.301044,2.271736,0.0000,0.0000,0.000,54.8909,1,1.00,0.0000,0.0000,0,0.00,0,608.376,11.0264
10.752,-3.611586,-1.301044,2.262791,0.0000,0.0000,0.000,54.8908,1,1.00,0.0000,0.0000,0,0.00,0,608.503,11.0263
10.784,-3.611586,-1.301044,2.253781,-0.0000,-0.0000,0.000,54.8907,1,1.00,0.0000,0.0000,0,0.00,0,608.630,11.0263
10.816,-3.611585,-1.301044,2.244707,-0.0000,-0.0000,0.000,54.8907,1,1.00,0.0000,0.0000,0,0.00,0,608.757,11.0263
10.848,-3.611585,-1.301044,2.235569,-0.0000,-0.0000,0.000,54.8906,1,1.00,0.0000,0.0000,0,0.00,0,608.884,11.0263
10.880,-3.611585,-1.301044,2.226368,-0.0000,-0.0000,0.000,54.8905,1,1.00,0.0000,0.0000,0,0.00,0,609.010,11.0263
10.912,-3.611584,-1.301044,2.217103,-0.0000,-0.0000,0.000,54.8904,1,1.00,0.0000,0.0000,0,0.00,0,609.136,11.0263
10.944,-3.611584,-1.301044,2.207776,-0.0000,-0.0000,0.000,54.8904,1,1.00,0.0000,0.0000,0,0.00,0,609.261,11.0263
10.976,-3.611583,-1.301044,2.198385,-0.0000,-0.0000,0.000,54.8903,1,1.00,0.0000,0.0000,0,0.00,0,609.386,11.0263
11.008,-3.611583,-1.301044,2.188933,-0.0000,-0.0000,0.000,54.8902,1,1.00,0.0000,0.0000,0,0.00,0,609.510,11.0263
11.040,-3.611582,-1.301044,2.179418,-0.0000,-0.0000,0.000,54.8902,1,1.00,0.0000,0.0000,0,0.00,0,609.634,11.0263
11.072,-3.611582,-1.301044,2.169842,-0.0000,-0.0000,0.000,54.8901,1,1.00,0.0000,0.0000,0,0.00,0,609.757,11.0263
11.104,-3.611581,-1.301043,2.160204,-0.0000,-0.0000,0.000,54.8900,1,1.00,0.0000,0.0000,0,0.00,0,609.879,11.0263
11.136,-3.611581,-1.301043,2.150506,-0.0000,-0.0000,0.000,54.8900,1,1.00,0.0000,0.0000,0,0.00,0,610.001,11.0263
11.168,-3.611580,-1.301043,2.140746,-0.0000,-0.0000,0.000,54.8899,1,1.00,0.0000,0.0000,0,0.00,0,610.123,11.0263
11.200,-3.611579,-1.301043,2.130926,-0.0000,-0.0000,0.000,54.8898,1,1.00,0.0000,0.0000,0,0.00,0,610.243,11.0263
11.232,-3.611579,-1.301042,2.121046,-0.0000,-0.0000,0.000,54.8898,1,1.00,0.0000,0.0000,0,0.00,0,610.363,11.0263
11.264,-3.611578,-1.301042,2.111107,-0.0000,-0.0000,0.000,54.8897,1,1.00,0.0000,0.0000,0,0.00,0,610.482,11.0263
11.296,-3.611577,-1.301042,2.101107,-0.0000,-0.0000,0.000,54.8897,1,1.00,0.0000,0.0000,0,0.00,0,610.601,11.0263
11.328,-3.611577,-1.301041,2.091049,-0.0000,-0.0000,0.000,54.8896,1,1.00,0.0000,0.0000,0,0.00,0,610.718,11.0263
11.360,-3.611576,-1.301041,2.080932,-0.0000,-0.0000,0.000,54.8895,1,1.00,0.0000,0.0000,0,0.00,0,610.835,11.0263
11.392,-3.611575,-1.301040,2.070756,-0.0000,-0.0000,0.000,54.8895,1,1.00,0.0000,0.0000,0,0.00,0,610.951,11.0263
11.424,-3.611574,-1.301040,2.060522,-0.0000,-0.0000,0.000,54.8894,1,1.00,0.0000,0.0000,0,0.00,0,611.065,11.0263
11.456,-3.611574,-1.301039,2.050230,-0.0000,-0.0000,0.000,54.8894,1,1.00,0.0000,0.0000,0,0.00,0,611.179,11.0263
11.488,-3.611573,-1.301039,2.039881,-0.0000,-0.0000,0.000,54.8893,1,1.00,0.0000,0.0000,0,0.00,0,611.292,11.0263
11.520,-3.611572,-1.301038,2.029474,-0.0000,-0.0000,0.000,54.8892,1,1.00,0.0000,0.0000,0,0.00,0,611.404,11.0263
11.552,-3.611571,-1.301038,2.019010,-0.0000,-0.0000,0.000,54.8892,1,1.00,0.0000,0.0000,0,0.00,0,611.515,11.0263
11.584,-3.611571,-1.301037,2.008490,-0.0000,-0.0000,0.000,54.8891,1,1.00,0.0000,0.0000,0,0.00,0,611.624,11.0263
11.616,-3.611570,-1.301037,1.997913,0.0000,0.0000,0.000,54.8891,1,1.00,0.0000,0.0000,0,0.00,0,611.733,11.0263
11.648,-3.611569,-1.301036,1.987281,0.0000,0.0000,0.000,54.8890,1,1.00,0.0000,0.0000,0,0.00,0,611.840,11.0263
11.680,-3.611569,-1.301036,1.976592,0.0000,0.0000,0.000,54.8890,1,1.00,0.0000,0.0000,0,0.00,0,611.946,11.0263
11.712,-3.611568,-1.301035,1.965849,0.0000,0.0000,0.000,54.8889,1,1.00,0.0000,0.0000,0,0.00,0,612.051,11.0263
11.744,-3.611567,-1.301035,1.955050,0.0000,0.0000,0.000,54.8889,1,1.00,0.0000,0.0000,0,0.00,0,612.155,11.0263
11.776,-3.611567,-1.301035,1.944197,0.0000,0.0000,0.000,54.8888,1,1.00,0.0000,0.0000,0,0.00,0,612.257,11.0263
11.808,-3.611566,-1.301034,1.933289,0.0000,0.0000,0.000,54.8888,1,1.00,0.0000,0.0000,0,0.00,0,612.358,11.0263
11.840,-3.611566,-1.301034,1.922327,0.0000,0.0000,0.000,54.8887,1,1.00,0.0000,0.0000,0,0.00,0,612.457,11.0263
11.872,-3.611565,-1.301034,1.911311,0.0000,0.0000,0.000,54.8887,1,1.00,0.0000,0.0000,0,0.00,0,612.556,11.0263
